"ProblemID","UserID","SubmissionNumber","TimeStamp","TimeSinceLast","Grade","GradeDiff","NVideoEvents","NForumEvents","NumberOfThreadCreated","NumberOfUpvotes","NumberOfVideoInteractions","RewatchingScore","NumberOfPosts","NumberVideoWatched","NumberOfThreadViews","DurationOfVideoActivity","AverageVideoTimeDiffs","LastForumEvent","NumberOfSlowPlay","TimeSpentOnForum","LastVideoEvent","AvgTimeBwSubs","NVideoAndForum","ActivityRate","TimeSinceLastVideo","TimeSinceLastForum","improved"
11,"92daff92b774c63bf8e442e7c815f9f4",10,1396597978,67576,0,0,0,9,0,0,0,0,1,0,3,0,0,1396593886,0,63005,0,9254.4776119403,9,0.243781094527363,1396597978,4092,"No"
11,"92daff92b774c63bf8e442e7c815f9f4",12,1396601368,3019,0,0,0,23,0,0,0,0,1,0,10,0,0,1396600275,0,1328,0,9254.4776119403,23,0.243781094527363,1396601368,1093,"No"
11,"92daff92b774c63bf8e442e7c815f9f4",13,1396601705,337,0,0,0,6,0,0,0,0,1,0,2,0,0,1396601526,0,126,0,9254.4776119403,6,0.243781094527363,1396601705,179,"No"
11,"92daff92b774c63bf8e442e7c815f9f4",21,1396608138,2901,100,22.2222222222222,0,18,0,0,0,0,0,0,9,0,0,1396607797,0,445,0,9254.4776119403,18,0.243781094527363,1396608138,341,"Yes"
14,"92daff92b774c63bf8e442e7c815f9f4",3,1397973091,75607,0,0,0,8,0,0,0,0,0,0,3,0,0,1397971200,0,55,0,9254.4776119403,8,0.243781094527363,1397973091,1891,"No"
14,"92daff92b774c63bf8e442e7c815f9f4",4,1397973537,446,33.3333333333333,33.3333333333333,0,9,0,0,0,0,0,0,4,0,0,1397973416,0,254,0,9254.4776119403,9,0.243781094527363,1397973537,121,"Yes"
14,"92daff92b774c63bf8e442e7c815f9f4",34,1397984449,3540,53.3333333333333,0,0,15,0,0,0,0,0,0,8,0,0,1397984326,0,464,0,9254.4776119403,15,0.243781094527363,1397984449,123,"No"
14,"92daff92b774c63bf8e442e7c815f9f4",38,1398095702,35159,53.3333333333333,0,0,8,0,0,0,0,0,0,3,0,0,1398060701,0,91,0,9254.4776119403,8,0.243781094527363,1398095702,35001,"No"
14,"92daff92b774c63bf8e442e7c815f9f4",54,1398100839,1897,86.6666666666667,0,0,22,0,0,0,0,1,0,9,0,0,1398100298,0,1217,0,9254.4776119403,22,0.243781094527363,1398100839,541,"No"
14,"92daff92b774c63bf8e442e7c815f9f4",56,1398102657,1669,86.6666666666667,0,0,20,0,0,0,0,0,0,10,0,0,1398102500,0,1394,0,9254.4776119403,20,0.243781094527363,1398102657,157,"No"
14,"92daff92b774c63bf8e442e7c815f9f4",57,1398325499,222842,86.6666666666667,0,0,31,0,0,0,0,1,0,11,0,0,1398325219,0,166183,0,9254.4776119403,31,0.243781094527363,1398325499,280,"No"
14,"92daff92b774c63bf8e442e7c815f9f4",58,1398427522,102023,86.6666666666667,0,0,78,1,0,0,0,4,0,27,0,0,1398427500,0,100157,0,9254.4776119403,78,0.243781094527363,1398427522,22,"No"
14,"92daff92b774c63bf8e442e7c815f9f4",59,1398524892,97370,86.6666666666667,0,0,55,0,0,0,0,1,0,22,0,0,1398524584,0,96998,0,9254.4776119403,55,0.243781094527363,1398524892,308,"No"
14,"92daff92b774c63bf8e442e7c815f9f4",60,1398525595,703,86.6666666666667,0,0,8,0,0,0,0,0,0,4,0,0,1398525016,0,83,0,9254.4776119403,8,0.243781094527363,1398525595,579,"No"
15,"92daff92b774c63bf8e442e7c815f9f4",11,1398515408,8710,80,10,0,16,0,0,0,0,0,0,7,0,0,1398507240,0,307,0,9254.4776119403,16,0.243781094527363,1398515408,8168,"Yes"
2,"92fc7871f014e9969770cfff69a04dc1",4,1395063488,904,0,0,0,4,0,0,0,0,0,0,1,0,0,1395062807,0,48,0,410.166666666667,4,0.166666666666667,1395063488,681,"No"
6,"932251d2469695f1d23639c6d92444bb",6,1396642449,1772791,75,-12.5,24,29,0,0,11,0,0,3,13,164006,7130.69565217391,1396632619,0,1461966,1396634549,25634.7534246575,53,0.0273972602739726,7900,9830,"No"
11,"932251d2469695f1d23639c6d92444bb",6,1396633441,1029,100,100,0,3,0,0,0,0,0,0,2,0,0,1396632619,0,119,0,25634.7534246575,3,0.0273972602739726,1396633441,822,"Yes"
0,"93ae7630ad7b4a702415737d12991d29",7,1399749719,171435,77.7778307596842,61.1111640930176,260,0,0,0,183,8,0,6,0,171254,661.212355212355,0,0,0,1399749574,27497.6129032258,260,0.193548387096774,145,1399749719,"Yes"
0,"93ae7630ad7b4a702415737d12991d29",21,1399920484,169896,94.4444974263509,77.7778307596843,91,0,0,0,48,5,0,5,0,64970,721.888888888889,0,1,0,1399815705,27497.6129032258,91,0.193548387096774,104779,1399920484,"Yes"
0,"93ae7630ad7b4a702415737d12991d29",23,1400091183,170345,83.3333333333333,66.6666666666667,65,0,0,0,38,6,0,4,0,167080,2610.625,0,0,0,1400088630,27497.6129032258,65,0.193548387096774,2553,1400091183,"Yes"
3,"93ae7630ad7b4a702415737d12991d29",3,1399921000,167230,25,-33.3333333333333,42,0,0,0,23,2,0,2,0,61838,1508.24390243902,0,0,0,1399815705,27497.6129032258,42,0.193548387096774,105295,1399921000,"No"
3,"93ae7630ad7b4a702415737d12991d29",6,1400091377,169840,33.3333333333333,-8.33333333333334,65,0,0,0,38,6,0,4,0,167080,2610.625,0,0,0,1400088630,27497.6129032258,65,0.193548387096774,2747,1400091377,"No"
6,"93ae7630ad7b4a702415737d12991d29",2,1399815992,334,37.5,9.375,3,0,0,0,2,0,0,1,0,11,5.5,0,0,0,1399815705,27497.6129032258,3,0.193548387096774,287,1399815992,"Yes"
5,"9435e57cd1a6de9a6f554efc553a2780",8,1394129914,990,100,11.1111111111111,0,11,0,0,0,0,0,0,4,0,0,1394129673,0,584,0,684.368421052632,11,0.105263157894737,1394129914,241,"Yes"
14,"9435e57cd1a6de9a6f554efc553a2780",4,1398173593,475,93.3333333333333,6.66666666666666,0,6,0,0,0,0,0,0,1,0,0,1398173426,0,103,0,684.368421052632,6,0.105263157894737,1398173593,167,"Yes"
4,"9444c9e0e371914b9a06f566661e5d12",3,1395697553,325598,0,-75,3,23,0,0,0,0,0,3,23,5,2.5,1395697155,0,325134,1395649786,10942.2826086957,26,0.195652173913043,47767,398,"No"
4,"9444c9e0e371914b9a06f566661e5d12",4,1395701427,3874,75,75,0,8,0,0,0,0,0,0,8,0,0,1395701245,0,1632,0,10942.2826086957,8,0.195652173913043,1395701427,182,"Yes"
5,"9444c9e0e371914b9a06f566661e5d12",4,1395674962,2152,0,0,0,1,0,0,0,0,0,0,1,0,0,1395673127,0,0,0,10942.2826086957,1,0.195652173913043,1395674962,1835,"No"
5,"9444c9e0e371914b9a06f566661e5d12",5,1395690890,15928,33.3333333333333,33.3333333333333,0,9,0,0,0,0,0,0,9,0,0,1395690330,0,14938,0,10942.2826086957,9,0.195652173913043,1395690890,560,"Yes"
5,"9444c9e0e371914b9a06f566661e5d12",6,1395692504,1614,33.3333333333333,0,0,7,0,0,0,0,0,0,7,0,0,1395692347,0,147,0,10942.2826086957,7,0.195652173913043,1395692504,157,"No"
5,"9444c9e0e371914b9a06f566661e5d12",9,1395697733,1125,44.4444444444444,0,0,3,0,0,0,0,0,0,3,0,0,1395697155,0,6,0,10942.2826086957,3,0.195652173913043,1395697733,578,"No"
5,"9444c9e0e371914b9a06f566661e5d12",11,1395699775,1398,88.8888888888889,33.3333333333333,0,5,0,0,0,0,0,0,5,0,0,1395699678,0,65,0,10942.2826086957,5,0.195652173913043,1395699775,97,"Yes"
5,"9444c9e0e371914b9a06f566661e5d12",14,1395701111,686,100,11.1111111111111,0,1,0,0,0,0,0,0,1,0,0,1395700628,0,0,0,10942.2826086957,1,0.195652173913043,1395701111,483,"Yes"
6,"9444c9e0e371914b9a06f566661e5d12",1,1395913285,67271,100,28.125,0,3,0,0,0,0,0,0,2,0,0,1395912033,0,43,0,10942.2826086957,3,0.195652173913043,1395913285,1252,"Yes"
8,"9517923e291f2ad2632cfba8d54015e6",1,1396290482,27831,100,12.5,0,2,0,0,0,0,0,0,1,0,0,1396290235,0,2,0,57857.1666666667,2,0.333333333333333,1396290482,247,"Yes"
11,"9517923e291f2ad2632cfba8d54015e6",4,1398441341,521,66.6666666666667,66.6666666666667,0,1,0,0,0,0,0,0,0,0,0,1398441091,0,0,0,57857.1666666667,1,0.333333333333333,1398441341,250,"Yes"
5,"958834c9c5ef5bfdae296be92813325b",2,1395128008,1945,77.7777777777778,77.7777777777778,0,6,0,0,0,0,0,0,2,0,0,1395126821,0,151,0,11812.0540540541,6,0.135135135135135,1395128008,1187,"Yes"
8,"958834c9c5ef5bfdae296be92813325b",6,1396247995,20534,97.5,10,0,12,0,0,0,0,2,0,4,0,0,1396246889,0,18907,0,11812.0540540541,12,0.135135135135135,1396247995,1106,"Yes"
14,"958834c9c5ef5bfdae296be92813325b",4,1398290579,282563,86.6666666666667,0,0,5,0,0,0,0,0,0,2,0,0,1398156133,0,147842,0,11812.0540540541,5,0.135135135135135,1398290579,134446,"No"
14,"958834c9c5ef5bfdae296be92813325b",5,1398350173,59594,86.6666666666667,0,0,2,0,0,0,0,0,0,1,0,0,1398292549,0,154,0,11812.0540540541,2,0.135135135135135,1398350173,57624,"No"
14,"958834c9c5ef5bfdae296be92813325b",10,1398377568,22863,100,13.3333333333333,0,12,0,0,0,0,0,0,6,0,0,1398376384,0,963,0,11812.0540540541,12,0.135135135135135,1398377568,1184,"Yes"
1,"9616517fce70bd46c546420575866c25",1,1397249517,1889,0,-87.5,0,8,0,0,0,0,0,0,1,0,0,1397248031,0,170,0,16067.5555555556,8,0.333333333333333,1397249517,1486,"No"
2,"9616517fce70bd46c546420575866c25",1,1397294998,47479,0,0,0,8,0,0,0,0,0,0,1,0,0,1397248031,0,170,0,16067.5555555556,8,0.333333333333333,1397294998,46967,"No"
2,"9616517fce70bd46c546420575866c25",3,1397297239,2142,0,0,0,4,0,0,0,0,0,0,1,0,0,1397296654,0,65,0,16067.5555555556,4,0.333333333333333,1397297239,585,"No"
9,"966936df898da12773c1d7dca8f13cd2",1,1396887906,3836,22.5,22.5,0,1,0,0,0,0,0,0,0,0,0,1396885695,0,0,0,407.920634920635,1,0.0317460317460317,1396887906,2211,"Yes"
14,"966936df898da12773c1d7dca8f13cd2",5,1398701160,988,52,20,0,2,0,0,0,0,0,0,2,0,0,1398700365,0,58,0,407.920634920635,2,0.0317460317460317,1398701160,795,"Yes"
5,"96dd98f558e9775f7e92e832f957810d",2,1395699678,620,88.8888888888889,11.1111111111111,4,0,0,0,2,0,0,1,0,8,2.66666666666667,0,0,0,1395699230,838.484848484848,4,0.212121212121212,448,1395699678,"Yes"
5,"96dd98f558e9775f7e92e832f957810d",6,1395701054,380,88.8888888888889,0,36,0,0,0,27,0,0,2,0,322,9.2,0,0,0,1395701001,838.484848484848,36,0.212121212121212,53,1395701054,"No"
9,"96dd98f558e9775f7e92e832f957810d",3,1396901904,486,100,12.5,0,2,0,0,0,0,0,0,1,0,0,1396901804,0,10,0,838.484848484848,2,0.212121212121212,1396901904,100,"Yes"
11,"96dd98f558e9775f7e92e832f957810d",1,1396896943,539,100,11.1111111111111,0,13,0,0,0,0,0,0,12,0,0,1396896782,0,313,0,838.484848484848,13,0.212121212121212,1396896943,161,"Yes"
14,"96dd98f558e9775f7e92e832f957810d",1,1398717377,8299,0,0,0,16,0,0,0,0,0,0,16,0,0,1398715303,0,6069,0,838.484848484848,16,0.212121212121212,1398717377,2074,"No"
14,"96dd98f558e9775f7e92e832f957810d",12,1398721938,735,60,0,0,12,0,0,0,0,0,0,9,0,0,1398721728,0,476,0,838.484848484848,12,0.212121212121212,1398721938,210,"No"
15,"96dd98f558e9775f7e92e832f957810d",3,1398722817,9311,60,0,0,15,0,0,0,0,0,0,12,0,0,1398721728,0,6476,0,838.484848484848,15,0.212121212121212,1398722817,1089,"No"
3,"972d7cf8358416c2a2c8e92a545b652d",2,1393837292,2532,100,37.5,16,2,0,0,5,0,0,1,1,1417,94.4666666666667,1393834872,0,20,1393837279,2116.81944444444,18,0.125,13,2420,"Yes"
5,"972d7cf8358416c2a2c8e92a545b652d",1,1394312097,422,0,0,0,2,0,0,0,0,0,0,1,0,0,1394311838,0,82,0,2116.81944444444,2,0.125,1394312097,259,"No"
9,"972d7cf8358416c2a2c8e92a545b652d",5,1396428614,3674,62.5,0,0,20,1,0,0,0,1,0,4,0,0,1396428409,0,2178,0,2116.81944444444,20,0.125,1396428614,205,"No"
9,"972d7cf8358416c2a2c8e92a545b652d",7,1396429305,625,87.5,0,0,4,0,0,0,0,1,0,0,0,0,1396429143,0,390,0,2116.81944444444,4,0.125,1396429305,162,"No"
11,"972d7cf8358416c2a2c8e92a545b652d",1,1396518239,1041,0,0,0,4,0,0,0,0,0,0,1,0,0,1396517436,0,186,0,2116.81944444444,4,0.125,1396518239,803,"No"
11,"972d7cf8358416c2a2c8e92a545b652d",4,1396521559,630,0,0,0,3,0,0,0,0,0,0,3,0,0,1396521373,0,320,0,2116.81944444444,3,0.125,1396521559,186,"No"
14,"972d7cf8358416c2a2c8e92a545b652d",24,1397127241,3330,86.6666666666667,0,0,7,0,0,0,0,0,0,6,0,0,1397126891,0,2036,0,2116.81944444444,7,0.125,1397127241,350,"No"
14,"972d7cf8358416c2a2c8e92a545b652d",25,1397127766,525,86.6666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1397127339,0,0,0,2116.81944444444,1,0.125,1397127766,427,"No"
14,"972d7cf8358416c2a2c8e92a545b652d",30,1397133888,5105,100,13.3333333333333,0,2,0,0,0,0,0,0,1,0,0,1397128971,0,19,0,2116.81944444444,2,0.125,1397133888,4917,"Yes"
4,"979dcec9bb9a4bab6576b1e9621ff559",1,1395475263,1592,0,0,0,7,0,0,0,0,1,0,2,0,0,1395475167,0,1241,0,6505.16666666667,7,0.666666666666667,1395475263,96,"No"
4,"979dcec9bb9a4bab6576b1e9621ff559",3,1395475972,374,0,0,0,1,0,0,0,0,0,0,1,0,0,1395475664,0,0,0,6505.16666666667,1,0.666666666666667,1395475972,308,"No"
4,"979dcec9bb9a4bab6576b1e9621ff559",4,1395476343,371,0,0,0,1,0,0,0,0,0,0,0,0,0,1395476319,0,0,0,6505.16666666667,1,0.666666666666667,1395476343,24,"No"
4,"979dcec9bb9a4bab6576b1e9621ff559",5,1395511655,35312,0,0,0,25,0,0,0,0,5,0,18,0,0,1395511534,0,35143,0,6505.16666666667,25,0.666666666666667,1395511655,121,"No"
2,"97abcbade287863ca7e1002e235c1d4c",1,1393632378,92624,100,25,3,12,1,1,1,0,2,1,4,8,4,1393632122,2,89517,1393539972,13042.5,15,0.125,92406,256,"Yes"
5,"98176e228a8518b5fafdee5d44aa33e6",9,1397049631,1212572,88.8888888888889,0,15,0,0,0,0,0,0,13,0,963983,68855.9285714286,0,0,0,1397048924,42884.0625,15,0.09375,707,1397049631,"No"
11,"98176e228a8518b5fafdee5d44aa33e6",1,1396660256,2877,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1396660183,42884.0625,1,0.09375,73,1396660256,"No"
11,"98176e228a8518b5fafdee5d44aa33e6",3,1396664293,3363,66.6666666666667,66.6666666666667,3,0,0,0,0,0,0,2,0,654,327,0,0,0,1396661698,42884.0625,3,0.09375,2595,1396664293,"Yes"
2,"986932caf1b72072285383ac313ef912",1,1394827567,8950,0,0,0,47,1,0,0,0,6,0,12,0,0,1394827155,0,8396,0,16008.4,47,0.45,1394827567,412,"No"
2,"986932caf1b72072285383ac313ef912",2,1394828042,475,0,0,0,2,0,0,0,0,2,0,0,0,0,1394828019,0,186,0,16008.4,2,0.45,1394828042,23,"No"
2,"986932caf1b72072285383ac313ef912",4,1394832040,3830,0,0,0,30,0,0,0,0,5,0,15,0,0,1394831849,0,3473,0,16008.4,30,0.45,1394832040,191,"No"
2,"986932caf1b72072285383ac313ef912",6,1394833282,1239,0,0,0,5,0,0,0,0,1,0,1,0,0,1394832728,0,535,0,16008.4,5,0.45,1394833282,554,"No"
2,"986932caf1b72072285383ac313ef912",8,1394917582,83854,75,75,0,1,0,0,0,0,0,0,1,0,0,1394916372,0,0,0,16008.4,1,0.45,1394917582,1210,"Yes"
4,"986932caf1b72072285383ac313ef912",1,1395403431,51370,75,0,0,14,0,0,0,0,2,0,7,0,0,1395403017,0,50841,0,16008.4,14,0.45,1395403431,414,"No"
4,"986932caf1b72072285383ac313ef912",2,1395434058,30627,100,25,0,8,0,0,0,0,0,0,5,0,0,1395433658,0,30138,0,16008.4,8,0.45,1395434058,400,"Yes"
7,"986932caf1b72072285383ac313ef912",1,1396473466,763,77.1428571428572,77.1428571428572,0,5,1,0,0,0,1,0,1,0,0,1396473337,0,500,0,16008.4,5,0.45,1396473466,129,"Yes"
7,"986932caf1b72072285383ac313ef912",3,1396610378,136280,71.4285714285714,0,0,13,0,0,0,0,2,0,3,0,0,1396609965,0,135418,0,16008.4,13,0.45,1396610378,413,"No"
15,"990dfacb5fe83345819125494dc07904",4,1398643296,487,80,10,0,6,0,0,0,0,0,0,2,0,0,1398643051,0,144,0,7659.36363636364,6,0.181818181818182,1398643296,245,"Yes"
15,"990dfacb5fe83345819125494dc07904",5,1398648565,5269,100,20,0,4,0,0,0,0,0,0,2,0,0,1398648152,0,4279,0,7659.36363636364,4,0.181818181818182,1398648565,413,"Yes"
2,"99489349c065dabee10a4a1ae059179e",3,1394038892,1986,100,25,0,7,0,0,0,0,0,0,2,0,0,1394038812,0,85,0,627.75,7,0.125,1394038892,80,"Yes"
14,"999828ff2a1920bfc9df09b2f8467294",2,1397782956,414,100,6.66666666666667,0,2,0,0,0,0,0,0,1,0,0,1397782750,0,38,0,468.7,2,0.1,1397782956,206,"Yes"
1,"9ac02883830d021c6cce8259776dc631",1,1393584908,75444,0,0,0,9,0,0,0,0,0,0,3,0,0,1393579384,0,574,0,9643.4375,9,0.3125,1393584908,5524,"No"
1,"9ac02883830d021c6cce8259776dc631",4,1393586034,917,0,-80,0,5,0,0,0,0,0,0,3,0,0,1393585662,0,71,0,9643.4375,5,0.3125,1393586034,372,"No"
2,"9ac02883830d021c6cce8259776dc631",1,1393579509,70064,100,100,0,9,0,0,0,0,0,0,3,0,0,1393579384,0,574,0,9643.4375,9,0.3125,1393579509,125,"Yes"
11,"9ac02883830d021c6cce8259776dc631",1,1395394810,930,0,0,0,9,0,0,0,0,0,0,6,0,0,1395394102,0,151,0,9643.4375,9,0.3125,1395394810,708,"No"
14,"9ac02883830d021c6cce8259776dc631",1,1396533686,1987,100,9.33333333333334,0,10,0,0,0,0,0,0,4,0,0,1396533175,0,171,0,9643.4375,10,0.3125,1396533686,511,"Yes"
5,"9acced5e44ce9f2d1b9b87c82ac3d327",1,1395477414,39593,0,0,0,5,0,0,0,0,1,0,2,0,0,1395477294,0,38949,0,5778.71812080537,5,0.201342281879195,1395477414,120,"No"
5,"9acced5e44ce9f2d1b9b87c82ac3d327",2,1395489936,12522,15.5555555555556,15.5555555555556,0,9,0,0,0,0,0,0,6,0,0,1395480465,0,188,0,5778.71812080537,9,0.201342281879195,1395489936,9471,"Yes"
5,"9acced5e44ce9f2d1b9b87c82ac3d327",14,1395570661,74254,44.4444444444444,11.1111111111111,0,10,1,0,0,0,2,0,2,0,0,1395570609,0,58061,0,5778.71812080537,10,0.201342281879195,1395570661,52,"Yes"
5,"9acced5e44ce9f2d1b9b87c82ac3d327",15,1395571728,1067,42.2222222222222,-2.22222222222222,0,2,0,0,0,0,1,0,1,0,0,1395571518,0,40,0,5778.71812080537,2,0.201342281879195,1395571728,210,"No"
5,"9acced5e44ce9f2d1b9b87c82ac3d327",16,1395646315,74587,66.6666666666667,24.4444444444444,0,9,0,0,0,0,1,0,6,0,0,1395645614,0,67270,0,5778.71812080537,9,0.201342281879195,1395646315,701,"Yes"
5,"9acced5e44ce9f2d1b9b87c82ac3d327",20,1395650811,2948,77.7777777777778,0,0,16,0,0,0,0,1,0,11,0,0,1395650626,0,2675,0,5778.71812080537,16,0.201342281879195,1395650811,185,"No"
5,"9acced5e44ce9f2d1b9b87c82ac3d327",21,1395651600,789,77.7777777777778,0,0,15,0,0,0,0,0,0,11,0,0,1395651474,0,546,0,5778.71812080537,15,0.201342281879195,1395651600,126,"No"
5,"9acced5e44ce9f2d1b9b87c82ac3d327",24,1395652895,1040,77.7777777777778,0,0,6,1,0,0,0,1,0,1,0,0,1395652740,0,531,0,5778.71812080537,6,0.201342281879195,1395652895,155,"No"
5,"9acced5e44ce9f2d1b9b87c82ac3d327",31,1395654398,378,88.8888888888889,0,0,1,0,0,0,0,0,0,0,0,0,1395654116,0,0,0,5778.71812080537,1,0.201342281879195,1395654398,282,"No"
5,"9acced5e44ce9f2d1b9b87c82ac3d327",32,1395660426,6028,88.8888888888889,0,0,14,0,0,0,0,1,0,7,0,0,1395660125,0,5643,0,5778.71812080537,14,0.201342281879195,1395660426,301,"No"
5,"9acced5e44ce9f2d1b9b87c82ac3d327",34,1395730425,69730,100,11.1111111111111,0,31,0,0,0,0,2,0,17,0,0,1395729786,0,69070,0,5778.71812080537,31,0.201342281879195,1395730425,639,"Yes"
8,"9acced5e44ce9f2d1b9b87c82ac3d327",2,1396128697,930,50,0,0,4,0,0,0,0,0,0,3,0,0,1396128410,0,457,0,5778.71812080537,4,0.201342281879195,1396128697,287,"No"
8,"9acced5e44ce9f2d1b9b87c82ac3d327",12,1396166168,802,60,-2.5,0,9,1,0,0,0,1,0,3,0,0,1396165754,0,336,0,5778.71812080537,9,0.201342281879195,1396166168,414,"No"
8,"9acced5e44ce9f2d1b9b87c82ac3d327",16,1396168655,1960,87.5,12.5,0,3,0,0,0,0,0,0,2,0,0,1396167805,0,631,0,5778.71812080537,3,0.201342281879195,1396168655,850,"Yes"
8,"9acced5e44ce9f2d1b9b87c82ac3d327",17,1396171778,3123,87.5,0,0,4,0,0,0,0,0,0,4,0,0,1396171732,0,1651,0,5778.71812080537,4,0.201342281879195,1396171778,46,"No"
8,"9acced5e44ce9f2d1b9b87c82ac3d327",18,1396175293,3515,87.5,0,0,2,0,0,0,0,0,0,1,0,0,1396172200,0,9,0,5778.71812080537,2,0.201342281879195,1396175293,3093,"No"
9,"9acced5e44ce9f2d1b9b87c82ac3d327",2,1396293324,598,0,0,0,10,0,0,0,0,0,0,7,0,0,1396293086,0,213,0,5778.71812080537,10,0.201342281879195,1396293324,238,"No"
9,"9acced5e44ce9f2d1b9b87c82ac3d327",4,1396332292,38241,0,0,0,15,1,0,0,0,1,0,7,0,0,1396331963,0,37671,0,5778.71812080537,15,0.201342281879195,1396332292,329,"No"
9,"9acced5e44ce9f2d1b9b87c82ac3d327",5,1396342700,10408,30,30,5,22,1,0,0,0,2,3,9,926,231.5,1396342022,0,9162,1396341285,5778.71812080537,27,0.201342281879195,1415,678,"Yes"
9,"9acced5e44ce9f2d1b9b87c82ac3d327",8,1396345049,1475,95,2.5,0,3,0,0,0,0,1,0,0,0,0,1396344809,0,75,0,5778.71812080537,3,0.201342281879195,1396345049,240,"Yes"
11,"9acced5e44ce9f2d1b9b87c82ac3d327",3,1396557604,779,66.6666666666667,66.6666666666667,0,6,0,0,0,0,0,0,3,0,0,1396557171,0,107,0,5778.71812080537,6,0.201342281879195,1396557604,433,"Yes"
11,"9acced5e44ce9f2d1b9b87c82ac3d327",11,1396600511,697,88.8888888888889,0,0,6,0,0,0,0,0,0,3,0,0,1396600009,0,58,0,5778.71812080537,6,0.201342281879195,1396600511,502,"No"
11,"9acced5e44ce9f2d1b9b87c82ac3d327",12,1396614267,13756,88.8888888888889,0,0,20,1,0,0,0,1,0,9,0,0,1396613941,0,13371,0,5778.71812080537,20,0.201342281879195,1396614267,326,"No"
11,"9acced5e44ce9f2d1b9b87c82ac3d327",16,1396690543,76140,88.8888888888889,0,0,21,0,0,0,0,2,0,10,0,0,1396688652,0,74220,0,5778.71812080537,21,0.201342281879195,1396690543,1891,"No"
14,"9acced5e44ce9f2d1b9b87c82ac3d327",25,1396974435,15994,0,-60,0,16,0,0,0,0,0,0,12,0,0,1396965088,0,6574,0,5778.71812080537,16,0.201342281879195,1396974435,9347,"No"
14,"9acced5e44ce9f2d1b9b87c82ac3d327",28,1396982864,7467,60,0,0,5,0,0,0,0,0,0,4,0,0,1396981829,0,3249,0,5778.71812080537,5,0.201342281879195,1396982864,1035,"No"
14,"9acced5e44ce9f2d1b9b87c82ac3d327",29,1397116813,133949,0,-60,0,19,1,0,0,0,1,0,10,0,0,1397115409,0,74640,0,5778.71812080537,19,0.201342281879195,1397116813,1404,"No"
14,"9acced5e44ce9f2d1b9b87c82ac3d327",32,1397117719,643,93.3333333333333,0,0,7,0,1,0,0,1,0,3,0,0,1397117506,0,278,0,5778.71812080537,7,0.201342281879195,1397117719,213,"No"
14,"9acced5e44ce9f2d1b9b87c82ac3d327",34,1397132824,14949,100,6.66666666666667,0,10,0,0,0,0,0,0,4,0,0,1397132644,0,14710,0,5778.71812080537,10,0.201342281879195,1397132824,180,"Yes"
15,"9acced5e44ce9f2d1b9b87c82ac3d327",15,1397294425,818,70,0,0,5,0,0,0,0,0,0,4,0,0,1397293943,0,285,0,5778.71812080537,5,0.201342281879195,1397294425,482,"No"
4,"9b4d0b054858a0fa57d7c28e9b000f82",1,1395658360,712,15,0,0,2,0,0,0,0,0,0,1,0,0,1395657843,0,35,0,1455,2,0.375,1395658360,517,"No"
4,"9b4d0b054858a0fa57d7c28e9b000f82",3,1395664883,1003,75,60,0,2,0,0,0,0,0,0,1,0,0,1395664205,0,11,0,1455,2,0.375,1395664883,678,"Yes"
5,"9b4d0b054858a0fa57d7c28e9b000f82",4,1395682576,1504,33.3333333333333,0,0,2,0,0,0,0,0,0,2,0,0,1395681240,0,28,0,1455,2,0.375,1395682576,1336,"No"
7,"9b4d0b054858a0fa57d7c28e9b000f82",3,1396279009,564,34.2857142857143,34.2857142857143,0,11,0,0,0,0,0,0,4,0,0,1396278940,0,348,0,1455,11,0.375,1396279009,69,"Yes"
8,"9b4d0b054858a0fa57d7c28e9b000f82",2,1396290259,1116,0,0,0,3,0,0,0,0,0,0,3,0,0,1396289993,0,667,0,1455,3,0.375,1396290259,266,"No"
8,"9b4d0b054858a0fa57d7c28e9b000f82",5,1396293692,438,37.5,37.5,0,1,0,0,0,0,0,0,1,0,0,1396293386,0,0,0,1455,1,0.375,1396293692,306,"Yes"
8,"9b4d0b054858a0fa57d7c28e9b000f82",6,1396296130,2438,50,12.5,0,9,0,1,0,0,0,0,5,0,0,1396295619,0,1883,0,1455,9,0.375,1396296130,511,"Yes"
9,"9b4d0b054858a0fa57d7c28e9b000f82",1,1396878249,12152,70,17.5,0,1,0,0,0,0,0,0,1,0,0,1396877523,0,0,0,1455,1,0.375,1396878249,726,"Yes"
9,"9b4d0b054858a0fa57d7c28e9b000f82",5,1396881325,921,100,12.5,0,2,0,0,0,0,0,0,2,0,0,1396881181,0,476,0,1455,2,0.375,1396881325,144,"Yes"
11,"9b4d0b054858a0fa57d7c28e9b000f82",1,1396902769,579,22.2222222222222,22.2222222222222,0,2,0,0,0,0,0,0,2,0,0,1396902542,0,211,0,1455,2,0.375,1396902769,227,"Yes"
11,"9b4d0b054858a0fa57d7c28e9b000f82",2,1396904174,1405,33.3333333333333,11.1111111111111,0,4,0,0,0,0,0,0,1,0,0,1396903146,0,49,0,1455,4,0.375,1396904174,1028,"Yes"
11,"9b4d0b054858a0fa57d7c28e9b000f82",3,1396905042,868,33.3333333333333,0,0,2,0,0,0,0,0,0,2,0,0,1396904921,0,154,0,1455,2,0.375,1396905042,121,"No"
